timestamp,duration,protocol,source_ip,source_port,direction,destination_ip,destination_port,state,source_type_of_service,destination_type_of_service,total_packets,bytes_transferred_total,bytes_transferred_source_to_dest,source_type_service,flowID,pps,bps_oneway,bpp_oneway,bps_twoway,bpp_twoway
2024-01-01 10:34:00,32.24088620079884,ICMP,32.186.161.254,53027,inbound,233.42.207.73,43729,ACK,2,2,999,17978,37453,2,32.186.161.254/53027/inbound/233.42.207.73/43729,30.985500639720243,1161.6616170765187,37.490490490490494,557.6149454463368,17.995995995995997
2024-01-01 10:35:00,134.27896881035403,UDP,254.8.208.138,3867,outbound,177.191.159.63,48622,CON,4,3,61,83200,37243,4,254.8.208.138/3867/outbound/177.191.159.63/48622,0.4542781385680137,277.3554215522711,610.5409836065573,619.6055922763728,1363.9344262295083
2024-01-01 10:36:00,159.83191820986144,UDP,224.9.213.248,30325,inbound,243.1.151.214,61800,ACK,0,1,937,78729,3880,0,224.9.213.248/30325/inbound/243.1.151.214/61800,5.862408525747069,24.27550168612447,4.140875133404482,492.5737041873437,84.02241195304163
2024-01-01 10:37:00,72.81690404005542,TCP,17.67.47.179,27484,inbound,66.165.30.114,58705,REQ,0,4,389,55520,56194,0,17.67.47.179/27484/inbound/66.165.30.114/58705,5.34216615122798,771.7164131159515,144.45758354755785,762.4603206071399,142.72493573264782
2024-01-01 10:38:00,80.84604496171934,UDP,111.152.122.148,32942,inbound,232.25.28.194,7746,ACK,2,0,847,92087,583,2,111.152.122.148/32942/inbound/232.25.28.194/7746,10.476702977876718,7.211237114642415,0.6883116883116883,1139.0414960138528,108.72136953955136
2024-01-01 10:39:00,113.24752051507632,ICMP,101.101.240.64,29771,inbound,250.77.255.24,41993,ACK,2,2,818,43268,20996,2,101.101.240.64/29771/inbound/250.77.255.24/41993,7.2231161996266575,185.39920260068618,25.667481662591687,382.06576005555775,52.89486552567237
2024-01-01 10:40:00,6.119352213540137,ICMP,191.216.50.35,16996,inbound,48.64.180.66,37936,FIN,4,0,900,54962,23554,4,191.216.50.35/16996/inbound/48.64.180.66/37936,147.07439098024014,3849.100227942862,26.17111111111111,8981.669641173286,61.068888888888885
2024-01-01 10:41:00,96.69154175839516,UDP,81.232.126.87,59293,inbound,246.89.145.136,39398,CON,4,4,563,89722,55765,4,81.232.126.87/59293/inbound/246.89.145.136/39398,5.8226395997157425,576.7309010269065,99.04973357015986,927.9198404364047,159.36412078152753
2024-01-01 10:42:00,63.51325729826374,UDP,194.103.14.95,29334,inbound,38.86.148.248,7790,CON,1,2,564,82125,28305,1,194.103.14.95/29334/inbound/38.86.148.248/7790,8.88003582230726,445.65498927377126,50.18617021276596,1293.0371310407513,145.61170212765958
2024-01-01 10:43:00,98.3164559181566,TCP,167.122.197.0,23951,outbound,65.148.26.105,63808,CON,3,4,634,28104,56491,3,167.122.197.0/23951/outbound/65.148.26.105/63808,6.44856442473651,574.5833642236438,89.10252365930599,285.85245203910864,44.32807570977918
2024-01-01 10:44:00,36.01666333259344,UDP,239.150.121.166,56077,outbound,123.197.246.255,50906,CON,0,3,679,20571,36905,0,239.150.121.166/56077/outbound/123.197.246.255/50906,18.852384901117034,1024.6646020261032,54.3519882179676,571.152297203061,30.2960235640648
2024-01-01 10:45:00,267.1691314938945,TCP,253.125.56.80,51145,outbound,44.99.27.172,16952,FIN,0,3,8,91920,41771,0,253.125.56.80/51145/outbound/44.99.27.172/16952,0.029943579017783425,156.34665489397892,5221.375,344.05172291433155,11490.0
2024-01-01 10:46:00,178.11837682085917,TCP,162.250.168.220,2118,inbound,17.126.122.167,22298,FIN,4,3,369,60267,41900,4,162.250.168.220/2118/inbound/17.126.122.167/22298,2.07165597725561,235.23681692956657,113.55013550135502,338.35363355356054,163.3252032520325
2024-01-01 10:47:00,203.7627855114324,ICMP,73.140.69.5,39916,inbound,250.243.130.75,65482,FIN,4,4,45,83928,34773,4,73.140.69.5/39916/inbound/250.243.130.75/65482,0.22084503746379738,170.654321949525,772.7333333333333,411.8907178724797,1865.0666666666666
2024-01-01 10:48:00,236.77245445834072,ICMP,84.51.244.2,57523,inbound,231.203.193.247,35440,FIN,1,4,344,65408,35789,1,84.51.244.2/57523/inbound/231.203.193.247/35440,1.4528717066643646,151.15356252852018,104.03779069767442,276.2483505508801,190.13953488372093
2024-01-01 10:49:00,149.58281545882426,ICMP,81.62.48.75,53371,inbound,46.213.214.157,21636,CON,3,4,757,84069,5589,3,81.62.48.75/53371/inbound/46.213.214.157/21636,5.060741754846697,37.36391765896723,7.383091149273448,562.0231157043686,111.0554821664465
2024-01-01 10:50:00,26.167394397418363,ICMP,112.174.108.182,35196,outbound,69.136.84.10,62022,ACK,1,0,796,14668,73079,1,112.174.108.182/35196/outbound/69.136.84.10/62022,30.419536156742154,2792.750355274573,91.80778894472361,560.5449200340377,18.42713567839196
2024-01-01 10:51:00,161.17825189138247,UDP,192.64.80.194,61732,inbound,69.98.90.240,35922,REQ,3,4,375,9566,64559,3,192.64.80.194/61732/inbound/69.98.90.240/35922,2.3266166222767533,400.5441133801731,172.15733333333333,59.35043895653179,25.509333333333334
2024-01-01 10:52:00,176.09365129446164,ICMP,218.14.99.31,24348,outbound,194.215.158.160,48184,FIN,0,3,619,91157,21361,0,218.14.99.31/24348/outbound/194.215.158.160/48184,3.515174996087257,121.30477074542794,34.508885298869146,517.6620470409146,147.26494345718902
2024-01-01 10:53:00,223.65729830788052,UDP,96.127.195.145,21698,inbound,167.93.173.164,30071,ACK,1,1,27,57424,69230,1,96.127.195.145/21698/inbound/167.93.173.164/30071,0.12072040664120219,309.5360648803862,2564.074074074074,256.74994929497757,2126.814814814815
2024-01-01 10:54:00,129.55469791428084,ICMP,113.82.42.115,5006,outbound,115.219.187.30,44380,FIN,4,4,193,15567,35984,4,113.82.42.115/5006/outbound/115.219.187.30/44380,1.4897182665479056,277.7514098624862,186.4455958549223,120.15774225570594,80.65803108808291
2024-01-01 10:55:00,38.36133280838957,UDP,163.231.77.57,46307,inbound,11.86.120.129,38158,CON,1,1,930,97655,9561,1,163.231.77.57/46307/inbound/11.86.120.129/38158,24.243161848553143,249.235344552706,10.280645161290323,2545.6623336779107,105.00537634408602
2024-01-01 10:56:00,85.20439414903746,TCP,33.13.161.188,16814,outbound,232.104.26.226,2530,CON,1,3,849,76055,233,1,33.13.161.188/16814/outbound/232.104.26.226/2530,9.964274829710659,2.7346007483187083,0.2744405182567727,892.6182828900402,89.58186101295642
2024-01-01 10:57:00,108.98838068995065,UDP,247.131.215.58,13229,inbound,2.102.100.20,52334,ACK,0,4,357,53048,9525,0,247.131.215.58/13229/inbound/2.102.100.20/52334,3.2755785317665285,87.39463729713216,26.680672268907564,486.73078418249526,148.59383753501402
2024-01-01 10:58:00,193.8105806753472,UDP,157.82.133.120,55731,outbound,58.132.179.172,53092,ACK,4,0,62,16776,63180,4,157.82.133.120/55731/outbound/58.132.179.172/53092,0.3198999754500319,325.9883943376293,1019.0322580645161,86.55874174435057,270.5806451612903
2024-01-01 10:59:00,171.27641357020664,ICMP,225.176.167.82,25362,inbound,85.92.19.254,16246,ACK,4,0,62,94891,59627,4,225.176.167.82/25362/inbound/85.92.19.254/16246,0.3619879626600544,348.13316531501715,961.7258064516129,554.0225768512133,1530.5
2024-01-01 11:00:00,106.89340809676408,UDP,245.192.196.26,13772,outbound,61.37.147.241,13387,CON,2,1,422,31614,26058,2,245.192.196.26/13772/outbound/61.37.147.241/13387,3.947858034594511,243.775556079298,61.74881516587678,295.7525684968504,74.91469194312796
2024-01-01 11:01:00,295.9559231130146,TCP,80.133.231.12,22121,outbound,25.129.120.159,20637,CON,2,0,794,22750,76918,2,80.133.231.12/22121/outbound/25.129.120.159/20637,2.682831928647702,259.8968089266045,96.87405541561712,76.86955463064889,28.652392947103273
2024-01-01 11:02:00,181.77186832513044,TCP,240.63.189.226,4116,inbound,26.197.168.248,45587,REQ,2,0,633,88390,47991,2,240.63.189.226/4116/inbound/26.197.168.248/45587,3.482387048295999,264.0177517137019,75.81516587677726,486.26886445321225,139.63665086887835
2024-01-01 11:03:00,71.24431484162473,ICMP,147.203.79.122,54335,outbound,67.224.0.50,31652,ACK,0,0,792,77801,42806,0,147.203.79.122/54335/outbound/67.224.0.50/31652,11.116676492160906,600.8339064689897,54.0479797979798,1092.0309946548116,98.23358585858585
2024-01-01 11:04:00,30.62456353885908,TCP,43.201.88.147,23716,inbound,5.12.146.139,43650,REQ,1,3,551,10783,70308,1,43.201.88.147/23716/inbound/5.12.146.139/43650,17.992093154269572,2295.804147895436,127.60072595281306,352.1029772821938,19.56987295825771
2024-01-01 11:05:00,45.942455841381175,UDP,95.195.171.150,60442,inbound,48.152.56.114,46408,FIN,4,0,380,98192,27962,4,95.195.171.150/60442/inbound/48.152.56.114/46408,8.2712165259944,608.6309381575144,73.58421052631579,2137.2823503169534,258.4
2024-01-01 11:06:00,73.86272274251398,TCP,2.119.21.114,24886,inbound,35.75.93.4,56441,REQ,4,2,277,59919,50709,4,2.119.21.114/24886/inbound/35.75.93.4/56441,3.750200232472124,686.5303378643645,183.06498194945848,811.221110936813,216.31407942238266
2024-01-01 11:07:00,48.28834384054074,ICMP,57.228.71.6,65523,outbound,226.21.102.204,5160,FIN,1,4,606,81078,46890,1,57.228.71.6/65523/outbound/226.21.102.204/5160,12.549612428232203,971.0417933330165,77.37623762376238,1679.03874002675,133.79207920792078
2024-01-01 11:08:00,56.0514505129866,UDP,206.183.118.194,25884,outbound,185.174.181.130,47270,FIN,4,0,431,4960,38673,4,206.183.118.194/25884/outbound/185.174.181.130/47270,7.689363897909142,689.9553828859403,89.72853828306265,88.49012745621657,11.508120649651973
2024-01-01 11:09:00,85.60004109128474,ICMP,114.15.246.82,14995,inbound,124.52.211.158,12185,REQ,1,0,115,3829,63353,1,114.15.246.82/14995/inbound/124.52.211.158/12185,1.3434572990141775,740.104784908219,550.895652173913,44.73128693848074,33.29565217391304
2024-01-01 11:10:00,52.09474122889697,UDP,179.209.243.207,15640,inbound,69.215.103.245,36481,ACK,0,0,688,31451,46112,0,179.209.243.207/15640/inbound/69.215.103.245/36481,13.206707313834706,885.156522755154,67.02325581395348,603.7269647200804,45.713662790697676
2024-01-01 11:11:00,269.0399508454649,TCP,72.123.224.112,5957,outbound,161.199.215.177,24598,FIN,0,2,121,62844,56740,0,72.123.224.112/5957/outbound/161.199.215.177/24598,0.4497473316500186,210.89804626299218,468.92561983471074,233.5861265306923,519.3719008264463
2024-01-01 11:12:00,24.1621003239265,ICMP,12.125.52.74,5950,outbound,212.251.15.241,27926,ACK,0,0,525,24446,77632,0,12.125.52.74/5950/outbound/212.251.15.241/27926,21.728243528569376,3212.9657173521864,147.87047619047618,1011.7497929512514,46.563809523809525
2024-01-01 11:13:00,157.40096573211935,ICMP,133.26.139.144,26787,outbound,116.75.204.108,3834,CON,1,0,997,74255,23684,1,133.26.139.144/26787/outbound/116.75.204.108/3834,6.334141568716891,150.4692165631804,23.755265797392177,471.7569530442053,74.47843530591776
2024-01-01 11:14:00,123.17800841419948,UDP,134.96.4.56,4993,inbound,234.38.88.173,60884,FIN,1,4,899,76800,4140,1,134.96.4.56/4993/inbound/234.38.88.173/60884,7.2983807058887855,33.60989557550564,4.605116796440489,623.4879179224235,85.42825361512791
2024-01-01 11:15:00,294.7153472108911,ICMP,156.77.68.117,36757,inbound,224.253.215.111,12687,CON,3,2,416,7055,45316,3,156.77.68.117/36757/inbound/224.253.215.111/12687,1.4115315131597832,153.761928005646,108.9326923076923,23.938352945534305,16.959134615384617
2024-01-01 11:16:00,33.7004667601989,UDP,120.58.32.61,5343,inbound,47.171.136.231,7176,REQ,4,2,163,65742,30058,4,120.58.32.61/5343/inbound/47.171.136.231/7176,4.836728261357706,891.9164299379751,184.40490797546013,1950.7741678415848,403.32515337423314
2024-01-01 11:17:00,119.4168941538179,UDP,50.111.232.18,42767,inbound,242.214.127.177,1036,ACK,4,0,787,70390,58754,4,50.111.232.18/42767/inbound/242.214.127.177/1036,6.5903572989118695,492.0074367728945,74.65565438373571,589.4475861123335,89.44091486658196
2024-01-01 11:18:00,290.84418293928314,UDP,214.196.122.193,40900,inbound,77.187.250.223,63387,REQ,3,2,910,44393,62916,3,214.196.122.193/40900/inbound/77.187.250.223/63387,3.1288231065978453,216.3220160161649,69.13846153846154,152.63499359472326,48.783516483516486
2024-01-01 11:19:00,259.6655870556047,UDP,222.46.166.195,42933,outbound,242.14.35.240,12186,FIN,3,1,688,61436,8432,3,222.46.166.195/42933/outbound/242.14.35.240/12186,2.649561722064741,32.472535523909734,12.255813953488373,236.5966191232114,89.29651162790698
2024-01-01 11:20:00,245.139914077689,TCP,33.140.83.181,21347,inbound,63.68.213.207,23346,CON,0,2,982,21762,47824,0,33.140.83.181/21347/inbound/63.68.213.207/23346,4.005875598409435,195.0885892243715,48.70061099796334,88.77379304744005,22.16089613034623
2024-01-01 11:21:00,77.44505783077744,UDP,135.78.214.13,17452,outbound,169.73.23.209,9023,FIN,3,2,337,6508,74620,3,135.78.214.13/17452/outbound/169.73.23.209/9023,4.351471991103257,963.5217803445846,221.42433234421364,84.03376770949554,19.311572700296736
2024-01-01 11:22:00,51.34918745828074,ICMP,215.146.127.53,35602,outbound,49.145.6.3,8243,REQ,1,2,379,40503,74112,1,215.146.127.53/35602/outbound/49.145.6.3/8243,7.380837336674959,1443.2945031547613,195.5461741424802,788.7758697819152,106.86807387862797
2024-01-01 11:23:00,200.62610165533684,TCP,221.247.147.28,21974,inbound,90.196.59.54,6352,ACK,2,3,324,1325,46748,2,221.247.147.28/21974/inbound/90.196.59.54/6352,1.614944403179462,233.0105585180046,144.28395061728395,6.604325105595022,4.089506172839506
2024-01-01 11:24:00,278.81985913936296,ICMP,24.81.62.201,44065,outbound,16.226.255.217,4645,ACK,1,3,173,12296,1160,1,24.81.62.201/44065/outbound/16.226.255.217/4645,0.620472302561236,4.16039231775164,6.705202312138728,44.10015856816738,71.07514450867052
2024-01-01 11:25:00,167.07319161487752,TCP,105.56.135.217,65164,inbound,210.28.150.244,53859,FIN,3,3,787,69886,436,3,105.56.135.217/65164/inbound/210.28.150.244/53859,4.710510360118836,2.6096347103072586,0.554002541296061,418.29571413883735,88.8005082592122
2024-01-01 11:26:00,171.52664557202294,UDP,62.156.201.16,61866,outbound,14.78.176.32,25280,FIN,4,2,64,15472,58563,4,62.156.201.16/61866/outbound/14.78.176.32/25280,0.37311987176433653,341.4221726583569,915.046875,90.20172899902835,241.75
2024-01-01 11:27:00,84.06573018871921,TCP,66.5.57.68,42813,inbound,153.20.144.22,45457,CON,1,1,101,17379,47851,1,66.5.57.68/42813/inbound/153.20.144.22/45457,1.201440822238325,569.209354306199,473.7722772277228,206.7310896007906,172.06930693069307
2024-01-01 11:28:00,230.87093066426183,TCP,156.61.168.196,19317,inbound,57.234.208.185,55486,REQ,4,2,322,95829,71907,4,156.61.168.196/19317/inbound/57.234.208.185/55486,1.3947186814448298,311.45973983432725,223.3136645962733,415.0760761620391,297.6055900621118
2024-01-01 11:29:00,56.19442019240125,ICMP,82.217.211.168,7388,outbound,142.92.19.157,12338,FIN,1,0,975,54340,31616,1,82.217.211.168/7388/outbound/142.92.19.157/12338,17.350477087613797,562.6181370276901,32.42666666666667,966.9999230163422,55.733333333333334
2024-01-01 11:30:00,97.17140299763268,ICMP,177.218.176.203,64355,inbound,19.180.102.183,61832,CON,4,1,66,92504,32571,4,177.218.176.203/64355/inbound/19.180.102.183/61832,0.6792121752282193,335.1912084751262,493.5,951.9673190501696,1401.5757575757575
2024-01-01 11:31:00,127.68838794106338,UDP,71.250.130.9,36373,outbound,77.209.150.189,1676,FIN,1,3,843,38287,23848,1,71.250.130.9/36373/outbound/77.209.150.189/1676,6.602009889803763,186.76717894666683,28.28944246737841,299.84715616953343,45.41755634638197
2024-01-01 11:32:00,152.33235256746804,TCP,98.88.34.207,1715,inbound,238.32.230.231,55975,ACK,4,4,557,48581,13615,4,98.88.34.207/1715/inbound/238.32.230.231/55975,3.656478683694618,89.37694304937563,24.443447037701976,318.9145259112536,87.21903052064631
2024-01-01 11:33:00,72.79867875128255,TCP,2.123.23.73,62387,inbound,18.72.160.159,17206,CON,2,1,599,28575,23077,2,2.123.23.73/62387/inbound/18.72.160.159/17206,8.228171311274615,316.9975114362008,38.52587646076795,392.52086013300857,47.70450751252087
2024-01-01 11:34:00,34.53956373928714,TCP,166.21.153.170,31086,inbound,189.181.16.18,42604,CON,0,3,458,44652,5681,0,166.21.153.170/31086/inbound/189.181.16.18/42604,13.260155902868178,164.478047345402,12.403930131004367,1292.778343613253,97.4934497816594
2024-01-01 11:35:00,183.2249507282456,UDP,183.38.218.156,1955,outbound,219.69.226.119,37582,FIN,1,1,579,68069,56928,1,183.38.218.156/1955/outbound/219.69.226.119/37582,3.160049969715956,310.70004261829,98.32124352331606,371.50508011847216,117.56303972366149
2024-01-01 11:36:00,86.6603029167527,UDP,239.229.19.218,46920,outbound,101.33.83.152,64426,REQ,2,1,453,76634,45256,2,239.229.19.218/46920/outbound/101.33.83.152/64426,5.227306907006305,522.222961111429,99.90286975717439,884.3033940651682,169.16997792494482
2024-01-01 11:37:00,174.4133426046414,UDP,41.181.147.107,58086,inbound,196.73.201.87,16683,ACK,0,2,259,96769,58632,0,41.181.147.107/58086/inbound/196.73.201.87/16683,1.4849781337377317,336.1669418428984,226.3783783783784,554.8256719060485,373.6254826254826
2024-01-01 11:38:00,46.39337831073327,UDP,147.83.226.110,32754,outbound,85.10.90.143,35437,REQ,1,0,934,99705,58384,1,147.83.226.110/32754/outbound/85.10.90.143/35437,20.132183384970606,1258.4554547624452,62.50963597430407,2149.121353745711,106.75053533190578
2024-01-01 11:39:00,144.39391654625976,UDP,66.157.52.33,15250,inbound,218.188.252.221,11459,CON,2,4,717,6958,72373,2,66.157.52.33/15250/inbound/218.188.252.221/11459,4.965583157170568,501.21917689526566,100.93863319386332,48.18762567307226,9.704323570432358
2024-01-01 11:40:00,159.82357082222055,ICMP,150.66.133.206,14885,outbound,127.112.79.6,54688,REQ,2,3,426,74586,53669,2,150.66.133.206/14885/outbound/127.112.79.6/54688,2.6654391327162896,335.8015324266445,125.98356807511738,466.6770966027633,175.08450704225353
2024-01-01 11:41:00,15.641878693045827,TCP,27.9.72.224,32325,outbound,16.226.249.15,54935,CON,2,1,979,74574,26925,2,27.9.72.224/32325/outbound/16.226.249.15/54935,62.588389745999656,1721.340545363678,27.502553626149133,4767.585880406719,76.17364657814096
2024-01-01 11:42:00,101.04762303035676,TCP,96.47.69.232,49267,inbound,168.253.11.34,29091,REQ,3,4,936,25268,24564,3,96.47.69.232/49267/inbound/168.253.11.34/29091,9.262959107101477,243.0932986184195,26.243589743589745,250.06031059641035,26.995726495726494
2024-01-01 11:43:00,40.41096161399837,TCP,187.99.58.251,23790,inbound,241.20.177.170,23282,FIN,4,1,178,32199,22630,4,187.99.58.251/23790/inbound/241.20.177.170/23282,4.4047454673372775,559.9965726170932,127.13483146067416,796.7887601280505,180.8932584269663
2024-01-01 11:44:00,19.10615364478305,TCP,2.156.195.64,37198,inbound,228.239.16.31,29311,REQ,0,0,931,71280,4338,0,2.156.195.64/37198/inbound/228.239.16.31/29311,48.727756371529566,227.0472686785126,4.659505907626208,3730.735203182199,76.56283566058002
2024-01-01 11:45:00,296.98907369374456,TCP,83.153.216.9,64952,inbound,41.133.215.26,4712,CON,4,4,280,61555,6784,4,83.153.216.9/64952/inbound/41.133.215.26/4712,0.9427956271843734,22.84259119578139,24.228571428571428,207.26351725476468,219.83928571428572
2024-01-01 11:46:00,96.7739181079194,TCP,53.78.58.149,42131,inbound,148.152.65.136,8713,ACK,4,3,344,54340,39058,4,53.78.58.149/42131/inbound/148.152.65.136/8713,3.5546767840523046,403.6004820683573,113.54069767441861,561.514931527332,157.96511627906978
2024-01-01 11:47:00,242.98134631180497,TCP,179.47.148.122,51208,outbound,92.180.60.165,2403,ACK,4,1,17,74896,49399,4,179.47.148.122/51208/outbound/92.180.60.165/2403,0.06996421848031416,203.3036722770023,2905.823529411765,308.2376533706829,4405.64705882353
